category,rank,percentile,gender,branch,college_name
5,105680,23.9925869,0,Computer Science and Engineering,"Padmashri Dr. V.B. Kolte College of Engineering, Malkapur, Buldhana"
6,69536,57.9292585,0,Computer Science and Engineering,"Padmashri Dr. V.B. Kolte College of Engineering, Malkapur, Buldhana"
7,99665,31.7734581,0,Computer Science and Engineering,"Padmashri Dr. V.B. Kolte College of Engineering, Malkapur, Buldhana"
8,80854,49.0525702,0,Computer Science and Engineering,"Padmashri Dr. V.B. Kolte College of Engineering, Malkapur, Buldhana"
9,79329,50.816249,0,Computer Science and Engineering,"Padmashri Dr. V.B. Kolte College of Engineering, Malkapur, Buldhana"
2,62756,63.5478045,1,Computer Science and Engineering,"Padmashri Dr. V.B. Kolte College of Engineering, Malkapur, Buldhana"
3,92432,39.1582539,1,Computer Science and Engineering,"Padmashri Dr. V.B. Kolte College of Engineering, Malkapur, Buldhana"
4,119975,4.743083,1,Computer Science and Engineering,"Padmashri Dr. V.B. Kolte College of Engineering, Malkapur, Buldhana"
9,68413,59.4192464,1,Computer Science and Engineering,"Padmashri Dr. V.B. Kolte College of Engineering, Malkapur, Buldhana"
2,78177,51.2600953,0,Computer Science and Engineering,"Padmashri Dr. V.B. Kolte College of Engineering, Malkapur, Buldhana"
3,97956,32.5908894,0,Computer Science and Engineering,"Padmashri Dr. V.B. Kolte College of Engineering, Malkapur, Buldhana"
4,122334,0.636761,0,Computer Science and Engineering,"Padmashri Dr. V.B. Kolte College of Engineering, Malkapur, Buldhana"
9,88996,42.0206383,0,Computer Science and Engineering,"Padmashri Dr. V.B. Kolte College of Engineering, Malkapur, Buldhana"
2,57041,67.2875491,1,Computer Science and Engineering,"Padmashri Dr. V.B. Kolte College of Engineering, Malkapur, Buldhana"
3,120363,4.2387378,1,Computer Science and Engineering,"Padmashri Dr. V.B. Kolte College of Engineering, Malkapur, Buldhana"
9,90590,39.8713522,1,Computer Science and Engineering,"Padmashri Dr. V.B. Kolte College of Engineering, Malkapur, Buldhana"
8,94319,36.1594098,0,Computer Science and Engineering,"Padmashri Dr. V.B. Kolte College of Engineering, Malkapur, Buldhana"
10,44827,75.182198,0,Computer Science and Engineering,"Padmashri Dr. V.B. Kolte College of Engineering, Malkapur, Buldhana"
13,114474,12.9353233,0,Computer Science and Engineering,"Padmashri Dr. V.B. Kolte College of Engineering, Malkapur, Buldhana"
2,101249,29.3331437,0,Electrical Engineering,"Padmashri Dr. V.B. Kolte College of Engineering, Malkapur, Buldhana"
3,118569,7.0709457,0,Electrical Engineering,"Padmashri Dr. V.B. Kolte College of Engineering, Malkapur, Buldhana"
5,119276,5.9035687,0,Electrical Engineering,"Padmashri Dr. V.B. Kolte College of Engineering, Malkapur, Buldhana"
9,106491,23.2238494,0,Electrical Engineering,"Padmashri Dr. V.B. Kolte College of Engineering, Malkapur, Buldhana"
2,93498,37.5478565,1,Electrical Engineering,"Padmashri Dr. V.B. Kolte College of Engineering, Malkapur, Buldhana"
3,107683,22.1694264,1,Electrical Engineering,"Padmashri Dr. V.B. Kolte College of Engineering, Malkapur, Buldhana"
9,96225,35.1475881,1,Electrical Engineering,"Padmashri Dr. V.B. Kolte College of Engineering, Malkapur, Buldhana"
2,104476,25.7906003,0,Electrical Engineering,"Padmashri Dr. V.B. Kolte College of Engineering, Malkapur, Buldhana"
3,113143,14.9316558,0,Electrical Engineering,"Padmashri Dr. V.B. Kolte College of Engineering, Malkapur, Buldhana"
5,113720,14.2356611,0,Electrical Engineering,"Padmashri Dr. V.B. Kolte College of Engineering, Malkapur, Buldhana"
9,116877,9.9445363,0,Electrical Engineering,"Padmashri Dr. V.B. Kolte College of Engineering, Malkapur, Buldhana"
2,83155,47.769552,1,Electrical Engineering,"Padmashri Dr. V.B. Kolte College of Engineering, Malkapur, Buldhana"
3,116665,10.1982314,1,Electrical Engineering,"Padmashri Dr. V.B. Kolte College of Engineering, Malkapur, Buldhana"
9,116103,10.6465496,1,Electrical Engineering,"Padmashri Dr. V.B. Kolte College of Engineering, Malkapur, Buldhana"
10,73942,54.912555,0,Electrical Engineering,"Padmashri Dr. V.B. Kolte College of Engineering, Malkapur, Buldhana"
13,120789,3.3597312,0,Electrical Engineering,"Padmashri Dr. V.B. Kolte College of Engineering, Malkapur, Buldhana"
2,104667,25.7906003,0,Mechanical Engineering,"Padmashri Dr. V.B. Kolte College of Engineering, Malkapur, Buldhana"
3,121154,2.757158,0,Mechanical Engineering,"Padmashri Dr. V.B. Kolte College of Engineering, Malkapur, Buldhana"
6,108573,20.8205322,0,Mechanical Engineering,"Padmashri Dr. V.B. Kolte College of Engineering, Malkapur, Buldhana"
8,118892,6.7586339,0,Mechanical Engineering,"Padmashri Dr. V.B. Kolte College of Engineering, Malkapur, Buldhana"
9,109591,19.499854,0,Mechanical Engineering,"Padmashri Dr. V.B. Kolte College of Engineering, Malkapur, Buldhana"
2,111080,17.5316365,1,Mechanical Engineering,"Padmashri Dr. V.B. Kolte College of Engineering, Malkapur, Buldhana"
9,117568,8.6023034,1,Mechanical Engineering,"Padmashri Dr. V.B. Kolte College of Engineering, Malkapur, Buldhana"
3,119192,5.9143931,0,Mechanical Engineering,"Padmashri Dr. V.B. Kolte College of Engineering, Malkapur, Buldhana"
7,105785,23.9925869,0,Mechanical Engineering,"Padmashri Dr. V.B. Kolte College of Engineering, Malkapur, Buldhana"
2,102312,28.4814025,0,Mechanical Engineering,"Padmashri Dr. V.B. Kolte College of Engineering, Malkapur, Buldhana"
3,122187,0.9771518,0,Mechanical Engineering,"Padmashri Dr. V.B. Kolte College of Engineering, Malkapur, Buldhana"
9,118052,8.0762868,0,Mechanical Engineering,"Padmashri Dr. V.B. Kolte College of Engineering, Malkapur, Buldhana"
2,97202,33.5099087,1,Mechanical Engineering,"Padmashri Dr. V.B. Kolte College of Engineering, Malkapur, Buldhana"
9,117529,8.7583305,1,Mechanical Engineering,"Padmashri Dr. V.B. Kolte College of Engineering, Malkapur, Buldhana"
10,84558,45.9187639,0,Mechanical Engineering,"Padmashri Dr. V.B. Kolte College of Engineering, Malkapur, Buldhana"
2,104100,26.2202423,0,Civil Engineering,"Mauli Group of Institutions, College of Engineering and Technology, Shegaon"
3,112954,15.1013848,0,Civil Engineering,"Mauli Group of Institutions, College of Engineering and Technology, Shegaon"
9,113816,14.2210761,0,Civil Engineering,"Mauli Group of Institutions, College of Engineering and Technology, Shegaon"
2,96433,35.1475881,1,Civil Engineering,"Mauli Group of Institutions, College of Engineering and Technology, Shegaon"
9,115468,12.099832,1,Civil Engineering,"Mauli Group of Institutions, College of Engineering and Technology, Shegaon"
2,104668,25.7906003,0,Civil Engineering,"Mauli Group of Institutions, College of Engineering and Technology, Shegaon"
9,110327,18.840167,0,Civil Engineering,"Mauli Group of Institutions, College of Engineering and Technology, Shegaon"
2,101705,28.9481366,1,Civil Engineering,"Mauli Group of Institutions, College of Engineering and Technology, Shegaon"
3,119787,5.2699106,1,Civil Engineering,"Mauli Group of Institutions, College of Engineering and Technology, Shegaon"
9,96749,34.6668564,1,Civil Engineering,"Mauli Group of Institutions, College of Engineering and Technology, Shegaon"
13,89478,41.9139826,0,Civil Engineering,"Mauli Group of Institutions, College of Engineering and Technology, Shegaon"
2,41383,77.0895594,0,Computer Science and Engineering,"Mauli Group of Institutions, College of Engineering and Technology, Shegaon"
3,63132,63.088298,0,Computer Science and Engineering,"Mauli Group of Institutions, College of Engineering and Technology, Shegaon"
4,102306,28.4814025,0,Computer Science and Engineering,"Mauli Group of Institutions, College of Engineering and Technology, Shegaon"
5,43129,76.2706983,0,Computer Science and Engineering,"Mauli Group of Institutions, College of Engineering and Technology, Shegaon"
6,54158,69.3404295,0,Computer Science and Engineering,"Mauli Group of Institutions, College of Engineering and Technology, Shegaon"
7,53710,69.5290454,0,Computer Science and Engineering,"Mauli Group of Institutions, College of Engineering and Technology, Shegaon"
8,83112,47.769552,0,Computer Science and Engineering,"Mauli Group of Institutions, College of Engineering and Technology, Shegaon"
9,46094,74.364085,0,Computer Science and Engineering,"Mauli Group of Institutions, College of Engineering and Technology, Shegaon"
2,36785,79.8656107,1,Computer Science and Engineering,"Mauli Group of Institutions, College of Engineering and Technology, Shegaon"
3,61086,64.4979119,1,Computer Science and Engineering,"Mauli Group of Institutions, College of Engineering and Technology, Shegaon"
9,43186,76.2706983,1,Computer Science and Engineering,"Mauli Group of Institutions, College of Engineering and Technology, Shegaon"
2,54167,69.3404295,0,Computer Science and Engineering,"Mauli Group of Institutions, College of Engineering and Technology, Shegaon"
3,84706,45.9187639,0,Computer Science and Engineering,"Mauli Group of Institutions, College of Engineering and Technology, Shegaon"
9,57477,67.1125395,0,Computer Science and Engineering,"Mauli Group of Institutions, College of Engineering and Technology, Shegaon"
2,49688,72.4718017,1,Computer Science and Engineering,"Mauli Group of Institutions, College of Engineering and Technology, Shegaon"
9,56897,67.447284,1,Computer Science and Engineering,"Mauli Group of Institutions, College of Engineering and Technology, Shegaon"
10,33574,81.7575556,0,Computer Science and Engineering,"Mauli Group of Institutions, College of Engineering and Technology, Shegaon"
13,59612,65.5958943,0,Computer Science and Engineering,"Mauli Group of Institutions, College of Engineering and Technology, Shegaon"
2,50396,71.6451268,0,Information Technology,"Mauli Group of Institutions, College of Engineering and Technology, Shegaon"
3,74843,54.1664697,0,Information Technology,"Mauli Group of Institutions, College of Engineering and Technology, Shegaon"
5,74014,54.5241174,0,Information Technology,"Mauli Group of Institutions, College of Engineering and Technology, Shegaon"
6,59084,66.0248119,0,Information Technology,"Mauli Group of Institutions, College of Engineering and Technology, Shegaon"
7,64300,62.0823842,0,Information Technology,"Mauli Group of Institutions, College of Engineering and Technology, Shegaon"
8,89806,41.4815869,0,Information Technology,"Mauli Group of Institutions, College of Engineering and Technology, Shegaon"
9,52910,70.0988506,0,Information Technology,"Mauli Group of Institutions, College of Engineering and Technology, Shegaon"
2,46759,74.1161376,1,Information Technology,"Mauli Group of Institutions, College of Engineering and Technology, Shegaon"
3,65892,61.2621174,1,Information Technology,"Mauli Group of Institutions, College of Engineering and Technology, Shegaon"
9,51804,70.9263207,1,Information Technology,"Mauli Group of Institutions, College of Engineering and Technology, Shegaon"
2,60887,64.7353734,0,Information Technology,"Mauli Group of Institutions, College of Engineering and Technology, Shegaon"
9,63998,62.3799839,0,Information Technology,"Mauli Group of Institutions, College of Engineering and Technology, Shegaon"
2,59680,65.5958943,1,Information Technology,"Mauli Group of Institutions, College of Engineering and Technology, Shegaon"
9,69403,58.8006082,1,Information Technology,"Mauli Group of Institutions, College of Engineering and Technology, Shegaon"
3,71743,56.8099848,0,Information Technology,"Mauli Group of Institutions, College of Engineering and Technology, Shegaon"
10,38712,78.6657067,0,Information Technology,"Mauli Group of Institutions, College of Engineering and Technology, Shegaon"
13,71625,56.8099848,0,Information Technology,"Mauli Group of Institutions, College of Engineering and Technology, Shegaon"
2,78165,51.2600953,0,Electrical Engg[Electronics and Power],"Mauli Group of Institutions, College of Engineering and Technology, Shegaon"
3,98387,32.3435843,0,Electrical Engg[Electronics and Power],"Mauli Group of Institutions, College of Engineering and Technology, Shegaon"
6,110200,18.840167,0,Electrical Engg[Electronics and Power],"Mauli Group of Institutions, College of Engineering and Technology, Shegaon"
7,85200,45.2718114,0,Electrical Engg[Electronics and Power],"Mauli Group of Institutions, College of Engineering and Technology, Shegaon"
9,79062,50.9996691,0,Electrical Engg[Electronics and Power],"Mauli Group of Institutions, College of Engineering and Technology, Shegaon"
2,62570,63.7147595,1,Electrical Engg[Electronics and Power],"Mauli Group of Institutions, College of Engineering and Technology, Shegaon"
3,111828,16.7412669,1,Electrical Engg[Electronics and Power],"Mauli Group of Institutions, College of Engineering and Technology, Shegaon"
9,74372,54.1780657,1,Electrical Engg[Electronics and Power],"Mauli Group of Institutions, College of Engineering and Technology, Shegaon"
2,122570,0.1253253,0,Electrical Engg[Electronics and Power],"Mauli Group of Institutions, College of Engineering and Technology, Shegaon"
2,104950,25.3179745,1,Electrical Engg[Electronics and Power],"Mauli Group of Institutions, College of Engineering and Technology, Shegaon"
3,107132,22.4871071,0,Electrical Engg[Electronics and Power],"Mauli Group of Institutions, College of Engineering and Technology, Shegaon"
9,77046,52.2301039,0,Electrical Engg[Electronics and Power],"Mauli Group of Institutions, College of Engineering and Technology, Shegaon"
13,107399,22.2500723,0,Electrical Engg[Electronics and Power],"Mauli Group of Institutions, College of Engineering and Technology, Shegaon"
2,64102,62.3799839,0,Electronics and Telecommunication Engg,"Mauli Group of Institutions, College of Engineering and Technology, Shegaon"
3,93997,36.7166438,0,Electronics and Telecommunication Engg,"Mauli Group of Institutions, College of Engineering and Technology, Shegaon"
5,71751,56.7650587,0,Electronics and Telecommunication Engg,"Mauli Group of Institutions, College of Engineering and Technology, Shegaon"
6,88472,42.5186027,0,Electronics and Telecommunication Engg,"Mauli Group of Institutions, College of Engineering and Technology, Shegaon"
7,68861,59.0639291,0,Electronics and Telecommunication Engg,"Mauli Group of Institutions, College of Engineering and Technology, Shegaon"
8,110237,18.840167,0,Electronics and Telecommunication Engg,"Mauli Group of Institutions, College of Engineering and Technology, Shegaon"
9,68791,59.0639291,0,Electronics and Telecommunication Engg,"Mauli Group of Institutions, College of Engineering and Technology, Shegaon"
2,55648,68.3772406,1,Electronics and Telecommunication Engg,"Mauli Group of Institutions, College of Engineering and Technology, Shegaon"
3,77063,52.2301039,1,Electronics and Telecommunication Engg,"Mauli Group of Institutions, College of Engineering and Technology, Shegaon"
